timestamp_utc,timestamp_ist,open,high,low,close,tick_count,average_spread
2026-07-14 01:06:00,2026-07-14 06:36:00,3997.005,3998.385,3993.635,3994.11,574,0.789
2026-07-14 01:07:00,2026-07-14 06:37:00,3994.09,3997.045,3992.875,3993.275,554,0.785
2026-07-14 01:08:00,2026-07-14 06:38:00,3993.215,3995.725,3992.47,3995.61,522,0.77
2026-07-14 01:09:00,2026-07-14 06:39:00,3995.575,3995.705,3993.81,3995.175,378,0.784
2026-07-14 01:10:00,2026-07-14 06:40:00,3994.985,3995.61,3993.54,3994.7,407,0.783
2026-07-14 01:11:00,2026-07-14 06:41:00,3994.56,3996.19,3993.2,3995.04,443,0.795
2026-07-14 01:12:00,2026-07-14 06:42:00,3995.01,3996.8,3993.325,3996.625,506,0.789
2026-07-14 01:13:00,2026-07-14 06:43:00,3996.73,3999.12,3995.875,3996.395,415,0.791
2026-07-14 01:14:00,2026-07-14 06:44:00,3996.285,3997.59,3995.065,3995.4,391,0.804
2026-07-14 01:15:00,2026-07-14 06:45:00,3995.435,3999.15,3995.2,3998.65,431,0.806
2026-07-14 01:16:00,2026-07-14 06:46:00,3998.78,4000.165,3997.92,3999.43,448,0.782
2026-07-14 01:17:00,2026-07-14 06:47:00,3999.485,4003.015,3998.31,4002.455,453,0.777
2026-07-14 01:18:00,2026-07-14 06:48:00,4002.52,4003.595,4001.385,4002.655,381,0.794
2026-07-14 01:19:00,2026-07-14 06:49:00,4002.685,4005.02,4002.31,4003.22,447,0.791
2026-07-14 01:20:00,2026-07-14 06:50:00,4003.295,4003.61,4000.425,4001.155,487,0.774
2026-07-14 01:21:00,2026-07-14 06:51:00,4001.22,4001.765,3998.25,3999.065,430,0.77
2026-07-14 01:22:00,2026-07-14 06:52:00,3999.075,4000.425,3998.19,3998.44,390,0.772
2026-07-14 01:23:00,2026-07-14 06:53:00,3998.5,3999.205,3997.07,3997.75,374,0.779
2026-07-14 01:24:00,2026-07-14 06:54:00,3997.695,3998.33,3997.38,3997.64,324,0.778
2026-07-14 01:25:00,2026-07-14 06:55:00,3997.145,3998.735,3995.6,3997.825,361,0.779
2026-07-14 01:26:00,2026-07-14 06:56:00,3997.845,3998.77,3996.665,3998.55,318,0.765
2026-07-14 01:27:00,2026-07-14 06:57:00,3998.57,3999.685,3996.885,3997.03,396,0.76
2026-07-14 01:28:00,2026-07-14 06:58:00,3997.07,3997.895,3996.375,3997.135,303,0.792
2026-07-14 01:29:00,2026-07-14 06:59:00,3997.125,3997.945,3996.365,3997.945,383,0.758
2026-07-14 01:30:00,2026-07-14 07:00:00,3997.94,3999.875,3996.325,3999.72,509,0.783
2026-07-14 01:31:00,2026-07-14 07:01:00,3999.835,4001.41,3998.73,4000.68,491,0.783
2026-07-14 01:32:00,2026-07-14 07:02:00,4000.66,4004.245,4000.61,4001.68,434,0.783
2026-07-14 01:33:00,2026-07-14 07:03:00,4001.77,4002.37,4000.665,4001.115,448,0.797
2026-07-14 01:34:00,2026-07-14 07:04:00,4001.11,4001.475,3998.58,3998.75,428,0.81
2026-07-14 01:35:00,2026-07-14 07:05:00,3998.74,3998.86,3992.865,3995.495,492,0.774
2026-07-14 01:36:00,2026-07-14 07:06:00,3995.105,3997.485,3995.01,3997.425,497,0.756
2026-07-14 01:37:00,2026-07-14 07:07:00,3997.505,3997.88,3996.66,3997.565,294,0.773
2026-07-14 01:38:00,2026-07-14 07:08:00,3997.595,3998.665,3996.665,3997.58,395,0.771
2026-07-14 01:39:00,2026-07-14 07:09:00,3997.53,3998.165,3996.67,3997.825,415,0.764
2026-07-14 01:40:00,2026-07-14 07:10:00,3997.765,3998.385,3995.23,3995.585,354,0.772
2026-07-14 01:41:00,2026-07-14 07:11:00,3995.62,4000.54,3995.62,4000.265,461,0.733
2026-07-14 01:42:00,2026-07-14 07:12:00,4000.235,4000.795,3998.845,4000.715,351,0.769
2026-07-14 01:43:00,2026-07-14 07:13:00,4000.735,4002.385,4000.09,4000.99,410,0.732
2026-07-14 01:44:00,2026-07-14 07:14:00,4001.125,4002.32,4000.995,4002.115,394,0.767
2026-07-14 01:45:00,2026-07-14 07:15:00,4002.155,4004.045,4000.095,4000.53,424,0.781
2026-07-14 01:46:00,2026-07-14 07:16:00,4000.255,4000.83,3998.9,3999.99,348,0.772
2026-07-14 01:47:00,2026-07-14 07:17:00,3999.75,4001.37,3999.155,4001.16,447,0.733
2026-07-14 01:48:00,2026-07-14 07:18:00,4001.17,4002.35,4000.645,4001.77,410,0.765
2026-07-14 01:49:00,2026-07-14 07:19:00,4001.75,4003.225,4000.55,4002.57,369,0.774
2026-07-14 01:50:00,2026-07-14 07:20:00,4002.56,4003.015,4000.835,4001.07,342,0.767
2026-07-14 01:51:00,2026-07-14 07:21:00,4001.03,4003.34,4000.06,4003.34,333,0.784
2026-07-14 01:52:00,2026-07-14 07:22:00,4003.37,4005.195,4003.185,4004.19,428,0.74
2026-07-14 01:53:00,2026-07-14 07:23:00,4004.155,4004.315,4002.76,4003.595,387,0.792
2026-07-14 01:54:00,2026-07-14 07:24:00,4003.715,4004.845,4003.335,4004.115,359,0.765
2026-07-14 01:55:00,2026-07-14 07:25:00,4004.08,4004.345,4002.235,4003.185,385,0.746
2026-07-14 01:56:00,2026-07-14 07:26:00,4003.155,4003.305,4002.295,4002.89,329,0.755
2026-07-14 01:57:00,2026-07-14 07:27:00,4002.855,4007.45,4002.36,4007.27,433,0.751
2026-07-14 01:58:00,2026-07-14 07:28:00,4007.09,4011.715,4006.72,4011.4,504,0.73
2026-07-14 01:59:00,2026-07-14 07:29:00,4011.145,4012.25,4010.235,4010.8,430,0.788
2026-07-14 02:00:00,2026-07-14 07:30:00,4010.725,4011.29,4008.15,4008.355,447,0.786
2026-07-14 02:01:00,2026-07-14 07:31:00,4008.34,4008.83,4007.535,4007.76,443,0.76
2026-07-14 02:02:00,2026-07-14 07:32:00,4007.775,4008.275,4006.095,4008.275,356,0.751
2026-07-14 02:03:00,2026-07-14 07:33:00,4008.255,4009.84,4008.165,4008.905,363,0.792
2026-07-14 02:04:00,2026-07-14 07:34:00,4008.835,4010.035,4008.665,4009.47,317,0.779
2026-07-14 02:05:00,2026-07-14 07:35:00,4009.485,4010.74,4009.485,4010.02,392,0.761
2026-07-14 02:06:00,2026-07-14 07:36:00,4010.045,4011.025,4008.585,4008.62,397,0.745
2026-07-14 02:07:00,2026-07-14 07:37:00,4008.595,4009.745,4008.31,4009.575,379,0.779
2026-07-14 02:08:00,2026-07-14 07:38:00,4009.545,4011.175,4009.475,4010.665,389,0.791
2026-07-14 02:09:00,2026-07-14 07:39:00,4010.52,4013.34,4010.47,4011.94,388,0.765
2026-07-14 02:10:00,2026-07-14 07:40:00,4011.95,4013.93,4011.725,4013.485,463,0.763
2026-07-14 02:11:00,2026-07-14 07:41:00,4013.495,4016.445,4013.05,4013.11,437,0.758
2026-07-14 02:12:00,2026-07-14 07:42:00,4013.11,4014.08,4011.365,4013.205,356,0.778
2026-07-14 02:13:00,2026-07-14 07:43:00,4013.145,4015.31,4013.14,4014.915,385,0.776
2026-07-14 02:14:00,2026-07-14 07:44:00,4014.745,4018.05,4014.265,4016.845,376,0.767
2026-07-14 02:15:00,2026-07-14 07:45:00,4016.87,4019.05,4015.68,4018.99,371,0.783
2026-07-14 02:16:00,2026-07-14 07:46:00,4018.97,4019.2,4017.495,4017.85,379,0.759
2026-07-14 02:17:00,2026-07-14 07:47:00,4017.855,4017.87,4015.92,4016.24,284,0.756
2026-07-14 02:18:00,2026-07-14 07:48:00,4016.3,4017.085,4015.45,4016.11,265,0.775
2026-07-14 02:19:00,2026-07-14 07:49:00,4016.135,4018.37,4015.11,4018.045,332,0.778
2026-07-14 02:20:00,2026-07-14 07:50:00,4018.07,4018.315,4016.315,4017.225,336,0.778
2026-07-14 02:21:00,2026-07-14 07:51:00,4017.255,4017.48,4015.6,4016.77,308,0.783
2026-07-14 02:22:00,2026-07-14 07:52:00,4016.74,4017.615,4015.76,4015.805,289,0.796
2026-07-14 02:23:00,2026-07-14 07:53:00,4015.7,4016.45,4015.34,4016.075,306,0.783
2026-07-14 02:24:00,2026-07-14 07:54:00,4016.085,4016.155,4014.165,4014.695,270,0.735
2026-07-14 02:25:00,2026-07-14 07:55:00,4014.73,4015.245,4013.88,4015.06,267,0.774
2026-07-14 02:26:00,2026-07-14 07:56:00,4015.04,4015.52,4014.58,4014.795,235,0.762
2026-07-14 02:27:00,2026-07-14 07:57:00,4014.8,4016.94,4014.655,4016.82,280,0.769
2026-07-14 02:28:00,2026-07-14 07:58:00,4016.865,4018.13,4016.055,4017.98,237,0.708
2026-07-14 02:29:00,2026-07-14 07:59:00,4018.04,4018.04,4016.86,4018.0,238,0.726
2026-07-14 02:30:00,2026-07-14 08:00:00,4017.99,4019.26,4016.165,4016.365,433,0.756
2026-07-14 02:31:00,2026-07-14 08:01:00,4016.495,4017.115,4015.265,4017.115,416,0.746
2026-07-14 02:32:00,2026-07-14 08:02:00,4017.14,4018.275,4017.06,4017.665,334,0.785
2026-07-14 02:33:00,2026-07-14 08:03:00,4017.67,4018.05,4015.075,4015.14,308,0.748
2026-07-14 02:34:00,2026-07-14 08:04:00,4015.195,4015.59,4013.63,4014.05,305,0.754
2026-07-14 02:35:00,2026-07-14 08:05:00,4014.09,4015.305,4013.105,4014.815,414,0.767
2026-07-14 02:36:00,2026-07-14 08:06:00,4014.875,4015.705,4014.56,4015.265,289,0.782
2026-07-14 02:37:00,2026-07-14 08:07:00,4015.27,4015.29,4013.875,4013.915,238,0.788
2026-07-14 02:38:00,2026-07-14 08:08:00,4014.11,4014.805,4012.925,4013.165,395,0.767
2026-07-14 02:39:00,2026-07-14 08:09:00,4013.115,4014.48,4012.905,4014.05,221,0.771
2026-07-14 02:40:00,2026-07-14 08:10:00,4014.02,4015.415,4013.88,4015.26,276,0.751
2026-07-14 02:41:00,2026-07-14 08:11:00,4015.21,4016.585,4014.685,4014.85,370,0.733
2026-07-14 02:42:00,2026-07-14 08:12:00,4014.88,4015.075,4012.16,4012.59,293,0.736
2026-07-14 02:43:00,2026-07-14 08:13:00,4012.61,4012.695,4010.905,4011.445,342,0.762
2026-07-14 02:44:00,2026-07-14 08:14:00,4011.435,4011.595,4010.63,4010.94,284,0.711
2026-07-14 02:45:00,2026-07-14 08:15:00,4010.945,4011.765,4010.515,4011.25,305,0.656
2026-07-14 02:46:00,2026-07-14 08:16:00,4011.275,4011.605,4010.745,4011.545,254,0.743
2026-07-14 02:47:00,2026-07-14 08:17:00,4011.555,4012.855,4011.2,4011.675,303,0.715
2026-07-14 02:48:00,2026-07-14 08:18:00,4011.76,4011.77,4010.2,4010.275,352,0.696
2026-07-14 02:49:00,2026-07-14 08:19:00,4010.28,4010.595,4009.595,4010.16,328,0.722
2026-07-14 02:50:00,2026-07-14 08:20:00,4010.13,4010.635,4009.535,4009.775,268,0.675
2026-07-14 02:51:00,2026-07-14 08:21:00,4009.7,4010.115,4009.235,4009.42,301,0.663
2026-07-14 02:52:00,2026-07-14 08:22:00,4009.44,4010.9,4009.02,4010.87,421,0.65
2026-07-14 02:53:00,2026-07-14 08:23:00,4010.86,4011.445,4010.545,4010.975,353,0.665
2026-07-14 02:54:00,2026-07-14 08:24:00,4010.965,4011.45,4010.67,4010.83,265,0.652
2026-07-14 02:55:00,2026-07-14 08:25:00,4010.8,4011.435,4010.545,4011.2,249,0.718
2026-07-14 02:56:00,2026-07-14 08:26:00,4011.13,4011.835,4010.475,4011.165,291,0.699
2026-07-14 02:57:00,2026-07-14 08:27:00,4011.275,4012.505,4011.035,4012.04,258,0.718
2026-07-14 02:58:00,2026-07-14 08:28:00,4012.075,4013.95,4012.075,4013.765,324,0.728
2026-07-14 02:59:00,2026-07-14 08:29:00,4013.785,4013.955,4012.125,4012.385,354,0.723
2026-07-14 03:00:00,2026-07-14 08:30:00,4012.46,4016.86,4012.39,4014.38,430,0.769
2026-07-14 03:01:00,2026-07-14 08:31:00,4014.365,4015.61,4013.795,4014.195,275,0.708
2026-07-14 03:02:00,2026-07-14 08:32:00,4014.225,4014.81,4013.3,4013.93,275,0.731
2026-07-14 03:03:00,2026-07-14 08:33:00,4013.885,4013.985,4012.36,4012.575,321,0.671
2026-07-14 03:04:00,2026-07-14 08:34:00,4012.705,4014.695,4012.65,4014.685,304,0.642
2026-07-14 03:05:00,2026-07-14 08:35:00,4014.665,4014.995,4013.245,4014.07,311,0.754
2026-07-14 03:06:00,2026-07-14 08:36:00,4014.175,4016.315,4014.175,4015.935,281,0.723
2026-07-14 03:07:00,2026-07-14 08:37:00,4015.935,4016.865,4015.62,4015.79,326,0.73
2026-07-14 03:08:00,2026-07-14 08:38:00,4015.715,4015.795,4014.23,4014.355,216,0.678
2026-07-14 03:09:00,2026-07-14 08:39:00,4014.43,4014.655,4013.83,4014.28,237,0.713
2026-07-14 03:10:00,2026-07-14 08:40:00,4014.29,4014.755,4013.15,4014.755,228,0.77
2026-07-14 03:11:00,2026-07-14 08:41:00,4014.71,4015.68,4014.65,4014.705,282,0.731
2026-07-14 03:12:00,2026-07-14 08:42:00,4014.82,4014.83,4014.005,4014.55,284,0.71
2026-07-14 03:13:00,2026-07-14 08:43:00,4014.57,4014.645,4013.36,4013.415,316,0.674
2026-07-14 03:14:00,2026-07-14 08:44:00,4013.32,4014.395,4012.135,4014.35,392,0.742
2026-07-14 03:15:00,2026-07-14 08:45:00,4014.25,4014.92,4013.325,4014.425,305,0.766
2026-07-14 03:16:00,2026-07-14 08:46:00,4014.46,4015.55,4014.235,4014.48,289,0.759
2026-07-14 03:17:00,2026-07-14 08:47:00,4014.485,4015.02,4012.42,4012.42,291,0.733
2026-07-14 03:18:00,2026-07-14 08:48:00,4012.31,4013.645,4012.31,4012.95,299,0.676
2026-07-14 03:19:00,2026-07-14 08:49:00,4012.965,4013.985,4012.185,4013.495,289,0.707
2026-07-14 03:20:00,2026-07-14 08:50:00,4013.415,4013.415,4012.025,4012.07,312,0.635
2026-07-14 03:21:00,2026-07-14 08:51:00,4012.1,4012.59,4011.15,4011.87,246,0.665
2026-07-14 03:22:00,2026-07-14 08:52:00,4011.795,4012.535,4011.34,4012.535,230,0.77
2026-07-14 03:23:00,2026-07-14 08:53:00,4012.43,4015.905,4012.37,4015.745,342,0.783
2026-07-14 03:24:00,2026-07-14 08:54:00,4015.86,4016.705,4015.26,4015.88,285,0.768
2026-07-14 03:25:00,2026-07-14 08:55:00,4015.93,4017.365,4015.665,4016.58,267,0.765
2026-07-14 03:26:00,2026-07-14 08:56:00,4016.69,4017.0,4015.305,4015.88,261,0.771
2026-07-14 03:27:00,2026-07-14 08:57:00,4015.87,4018.835,4015.66,4018.745,306,0.762
2026-07-14 03:28:00,2026-07-14 08:58:00,4018.74,4018.78,4016.47,4017.32,279,0.767
2026-07-14 03:29:00,2026-07-14 08:59:00,4017.315,4018.045,4017.015,4017.985,232,0.781
2026-07-14 03:30:00,2026-07-14 09:00:00,4018.095,4019.135,4017.39,4018.02,314,0.81
2026-07-14 03:31:00,2026-07-14 09:01:00,4017.92,4018.64,4017.085,4018.125,256,0.781
2026-07-14 03:32:00,2026-07-14 09:02:00,4018.055,4019.055,4016.945,4017.09,305,0.781
2026-07-14 03:33:00,2026-07-14 09:03:00,4017.095,4017.295,4016.08,4016.98,266,0.794
2026-07-14 03:34:00,2026-07-14 09:04:00,4016.965,4016.965,4014.65,4015.08,291,0.796
2026-07-14 03:35:00,2026-07-14 09:05:00,4015.195,4015.745,4014.725,4015.585,246,0.8
2026-07-14 03:36:00,2026-07-14 09:06:00,4015.52,4015.895,4014.815,4014.985,210,0.76
2026-07-14 03:37:00,2026-07-14 09:07:00,4015.025,4017.505,4015.005,4017.385,325,0.769
2026-07-14 03:38:00,2026-07-14 09:08:00,4017.355,4017.86,4015.53,4015.62,268,0.764
2026-07-14 03:39:00,2026-07-14 09:09:00,4015.525,4015.935,4014.895,4015.39,236,0.761
2026-07-14 03:40:00,2026-07-14 09:10:00,4015.345,4016.095,4015.025,4015.435,260,0.789
2026-07-14 03:41:00,2026-07-14 09:11:00,4015.445,4016.185,4014.81,4014.875,239,0.791
2026-07-14 03:42:00,2026-07-14 09:12:00,4015.065,4015.415,4013.945,4015.15,208,0.791
2026-07-14 03:43:00,2026-07-14 09:13:00,4015.24,4015.62,4014.86,4015.365,189,0.772
2026-07-14 03:44:00,2026-07-14 09:14:00,4015.24,4016.31,4014.92,4015.305,281,0.759
2026-07-14 03:45:00,2026-07-14 09:15:00,4015.415,4016.375,4015.01,4015.925,236,0.768
2026-07-14 03:46:00,2026-07-14 09:16:00,4015.955,4015.98,4015.33,4015.685,125,0.775
2026-07-14 03:47:00,2026-07-14 09:17:00,4015.645,4016.61,4015.57,4016.165,175,0.764
2026-07-14 03:48:00,2026-07-14 09:18:00,4016.085,4016.865,4015.205,4016.375,229,0.749
2026-07-14 03:49:00,2026-07-14 09:19:00,4016.335,4016.775,4015.565,4015.565,175,0.77
2026-07-14 03:50:00,2026-07-14 09:20:00,4015.61,4016.245,4015.405,4015.915,242,0.78
2026-07-14 03:51:00,2026-07-14 09:21:00,4015.92,4017.725,4015.54,4017.315,206,0.76
2026-07-14 03:52:00,2026-07-14 09:22:00,4017.375,4017.505,4016.38,4017.185,188,0.75
2026-07-14 03:53:00,2026-07-14 09:23:00,4017.23,4018.235,4016.91,4017.435,189,0.77
2026-07-14 03:54:00,2026-07-14 09:24:00,4017.465,4017.815,4017.225,4017.775,187,0.735
2026-07-14 03:55:00,2026-07-14 09:25:00,4017.71,4017.99,4016.485,4016.84,214,0.757
2026-07-14 03:56:00,2026-07-14 09:26:00,4016.91,4017.645,4016.43,4016.45,197,0.76
2026-07-14 03:57:00,2026-07-14 09:27:00,4016.47,4016.815,4015.17,4015.28,176,0.729
2026-07-14 03:58:00,2026-07-14 09:28:00,4015.2,4016.345,4014.58,4016.155,153,0.792
2026-07-14 03:59:00,2026-07-14 09:29:00,4016.065,4016.905,4015.85,4016.87,119,0.776
2026-07-14 04:00:00,2026-07-14 09:30:00,4016.9,4018.675,4016.865,4018.675,253,0.784
2026-07-14 04:01:00,2026-07-14 09:31:00,4018.635,4018.975,4016.045,4016.115,224,0.754
2026-07-14 04:02:00,2026-07-14 09:32:00,4016.115,4017.38,4016.005,4016.945,274,0.786
2026-07-14 04:03:00,2026-07-14 09:33:00,4016.885,4017.705,4016.45,4017.63,201,0.784
2026-07-14 04:04:00,2026-07-14 09:34:00,4017.645,4018.065,4016.625,4017.17,230,0.789
2026-07-14 04:05:00,2026-07-14 09:35:00,4017.205,4017.735,4016.665,4016.99,204,0.777
2026-07-14 04:06:00,2026-07-14 09:36:00,4016.935,4017.15,4016.425,4017.125,122,0.771
2026-07-14 04:07:00,2026-07-14 09:37:00,4017.145,4017.17,4016.605,4016.785,164,0.765
2026-07-14 04:08:00,2026-07-14 09:38:00,4016.765,4016.985,4015.98,4016.095,197,0.773
2026-07-14 04:09:00,2026-07-14 09:39:00,4015.925,4016.455,4015.115,4015.185,195,0.763
2026-07-14 04:10:00,2026-07-14 09:40:00,4015.285,4015.795,4014.175,4014.54,170,0.77
2026-07-14 04:11:00,2026-07-14 09:41:00,4014.755,4015.055,4013.555,4014.035,268,0.782
2026-07-14 04:12:00,2026-07-14 09:42:00,4014.055,4014.66,4013.595,4013.9,193,0.769
2026-07-14 04:13:00,2026-07-14 09:43:00,4013.885,4015.315,4013.58,4015.22,220,0.77
2026-07-14 04:14:00,2026-07-14 09:44:00,4015.2,4016.455,4014.895,4015.845,225,0.779
2026-07-14 04:15:00,2026-07-14 09:45:00,4015.945,4016.455,4015.12,4016.245,242,0.781
2026-07-14 04:16:00,2026-07-14 09:46:00,4016.265,4016.285,4015.365,4015.915,222,0.79
2026-07-14 04:17:00,2026-07-14 09:47:00,4015.975,4015.98,4014.255,4014.725,201,0.769
2026-07-14 04:18:00,2026-07-14 09:48:00,4014.705,4015.525,4014.24,4015.475,177,0.767
2026-07-14 04:19:00,2026-07-14 09:49:00,4015.545,4015.945,4015.155,4015.155,153,0.775
2026-07-14 04:20:00,2026-07-14 09:50:00,4015.11,4016.24,4014.95,4016.08,172,0.766
2026-07-14 04:21:00,2026-07-14 09:51:00,4016.105,4016.3,4014.08,4014.925,171,0.768
2026-07-14 04:22:00,2026-07-14 09:52:00,4014.945,4015.675,4014.865,4015.485,132,0.718
2026-07-14 04:23:00,2026-07-14 09:53:00,4015.485,4016.205,4014.97,4015.105,142,0.756
2026-07-14 04:24:00,2026-07-14 09:54:00,4015.06,4016.075,4014.355,4015.575,182,0.745
2026-07-14 04:25:00,2026-07-14 09:55:00,4015.615,4016.5,4015.36,4015.955,169,0.766
2026-07-14 04:26:00,2026-07-14 09:56:00,4015.985,4017.4,4015.985,4016.96,186,0.774
2026-07-14 04:27:00,2026-07-14 09:57:00,4016.945,4017.52,4016.6,4016.745,152,0.776
2026-07-14 04:28:00,2026-07-14 09:58:00,4016.64,4016.67,4015.82,4016.25,94,0.751
2026-07-14 04:29:00,2026-07-14 09:59:00,4016.32,4016.87,4015.75,4015.84,147,0.769
2026-07-14 04:30:00,2026-07-14 10:00:00,4015.82,4016.98,4015.74,4016.98,190,0.756
2026-07-14 04:31:00,2026-07-14 10:01:00,4016.825,4019.445,4016.58,4019.255,221,0.75
2026-07-14 04:32:00,2026-07-14 10:02:00,4019.295,4022.765,4018.895,4022.765,251,0.775
2026-07-14 04:33:00,2026-07-14 10:03:00,4023.13,4023.13,4020.715,4022.415,257,0.761
2026-07-14 04:34:00,2026-07-14 10:04:00,4022.375,4022.41,4021.155,4021.84,161,0.802
2026-07-14 04:35:00,2026-07-14 10:05:00,4021.885,4022.375,4021.485,4022.225,188,0.767
2026-07-14 04:36:00,2026-07-14 10:06:00,4022.35,4023.73,4022.115,4023.185,247,0.753
2026-07-14 04:37:00,2026-07-14 10:07:00,4023.195,4023.45,4022.175,4022.265,201,0.734
2026-07-14 04:38:00,2026-07-14 10:08:00,4022.11,4022.445,4021.185,4022.085,204,0.773
2026-07-14 04:39:00,2026-07-14 10:09:00,4022.055,4022.235,4021.28,4022.065,195,0.794
2026-07-14 04:40:00,2026-07-14 10:10:00,4022.085,4022.54,4021.53,4021.61,190,0.761
2026-07-14 04:41:00,2026-07-14 10:11:00,4021.59,4022.38,4020.94,4021.15,172,0.703
2026-07-14 04:42:00,2026-07-14 10:12:00,4021.22,4022.26,4020.745,4021.005,203,0.748
2026-07-14 04:43:00,2026-07-14 10:13:00,4020.985,4021.74,4020.755,4021.51,219,0.731
2026-07-14 04:44:00,2026-07-14 10:14:00,4021.525,4021.76,4020.595,4020.625,148,0.766
2026-07-14 04:45:00,2026-07-14 10:15:00,4020.56,4021.06,4019.975,4020.88,176,0.79
2026-07-14 04:46:00,2026-07-14 10:16:00,4020.845,4021.07,4020.245,4020.58,151,0.705
2026-07-14 04:47:00,2026-07-14 10:17:00,4020.61,4020.61,4019.815,4019.925,148,0.723
2026-07-14 04:48:00,2026-07-14 10:18:00,4019.985,4019.985,4019.115,4019.535,231,0.665
2026-07-14 04:49:00,2026-07-14 10:19:00,4019.55,4019.605,4017.96,4017.96,215,0.665
2026-07-14 04:50:00,2026-07-14 10:20:00,4017.885,4018.155,4016.075,4016.71,240,0.734
2026-07-14 04:51:00,2026-07-14 10:21:00,4016.8,4019.51,4016.46,4018.63,295,0.726
2026-07-14 04:52:00,2026-07-14 10:22:00,4018.61,4019.705,4018.125,4019.61,186,0.767
2026-07-14 04:53:00,2026-07-14 10:23:00,4019.6,4020.215,4019.025,4019.9,203,0.774
2026-07-14 04:54:00,2026-07-14 10:24:00,4019.895,4020.195,4019.4,4019.925,126,0.787
2026-07-14 04:55:00,2026-07-14 10:25:00,4019.89,4020.225,4018.585,4018.735,179,0.798
2026-07-14 04:56:00,2026-07-14 10:26:00,4018.755,4019.255,4017.815,4018.795,185,0.788
2026-07-14 04:57:00,2026-07-14 10:27:00,4018.845,4020.02,4018.425,4019.925,143,0.771
2026-07-14 04:58:00,2026-07-14 10:28:00,4019.95,4021.495,4019.605,4021.025,226,0.774
2026-07-14 04:59:00,2026-07-14 10:29:00,4020.975,4021.365,4020.25,4020.435,199,0.804
2026-07-14 05:00:00,2026-07-14 10:30:00,4020.73,4022.175,4020.49,4021.95,291,0.757
2026-07-14 05:01:00,2026-07-14 10:31:00,4021.97,4022.96,4020.855,4021.5,303,0.757
2026-07-14 05:02:00,2026-07-14 10:32:00,4021.48,4022.225,4020.4,4020.58,233,0.766
2026-07-14 05:03:00,2026-07-14 10:33:00,4020.605,4021.46,4020.255,4021.135,209,0.775
2026-07-14 05:04:00,2026-07-14 10:34:00,4021.095,4021.195,4019.835,4019.855,167,0.778
2026-07-14 05:05:00,2026-07-14 10:35:00,4019.83,4021.995,4019.73,4021.995,176,0.76
2026-07-14 05:06:00,2026-07-14 10:36:00,4021.93,4022.25,4021.26,4021.485,268,0.763
2026-07-14 05:07:00,2026-07-14 10:37:00,4021.53,4022.58,4021.38,4022.55,139,0.77
2026-07-14 05:08:00,2026-07-14 10:38:00,4022.56,4022.665,4021.92,4022.64,145,0.736
2026-07-14 05:09:00,2026-07-14 10:39:00,4022.53,4023.18,4022.4,4022.865,131,0.778
2026-07-14 05:10:00,2026-07-14 10:40:00,4022.915,4023.745,4022.68,4023.605,149,0.744
2026-07-14 05:11:00,2026-07-14 10:41:00,4023.475,4023.93,4022.58,4023.365,219,0.766
2026-07-14 05:12:00,2026-07-14 10:42:00,4023.32,4023.73,4022.935,4023.195,162,0.774
2026-07-14 05:13:00,2026-07-14 10:43:00,4023.21,4023.425,4022.325,4023.05,164,0.77
2026-07-14 05:14:00,2026-07-14 10:44:00,4023.065,4023.56,4022.635,4023.15,167,0.769
2026-07-14 05:15:00,2026-07-14 10:45:00,4023.115,4024.085,4023.085,4024.08,187,0.736
2026-07-14 05:16:00,2026-07-14 10:46:00,4024.06,4024.175,4020.84,4020.84,211,0.742
2026-07-14 05:17:00,2026-07-14 10:47:00,4020.86,4021.035,4020.02,4020.73,241,0.773
2026-07-14 05:18:00,2026-07-14 10:48:00,4020.68,4021.435,4020.17,4020.22,196,0.757
2026-07-14 05:19:00,2026-07-14 10:49:00,4020.06,4021.6,4019.96,4021.55,162,0.721
2026-07-14 05:20:00,2026-07-14 10:50:00,4021.53,4021.9,4021.15,4021.34,142,0.771
2026-07-14 05:21:00,2026-07-14 10:51:00,4021.085,4022.64,4021.01,4022.52,190,0.769
2026-07-14 05:22:00,2026-07-14 10:52:00,4022.48,4022.67,4021.635,4021.84,188,0.77
2026-07-14 05:23:00,2026-07-14 10:53:00,4021.87,4022.3,4021.01,4021.305,172,0.776
2026-07-14 05:24:00,2026-07-14 10:54:00,4021.16,4021.675,4020.64,4020.89,163,0.765
2026-07-14 05:25:00,2026-07-14 10:55:00,4020.88,4022.465,4020.54,4022.3,194,0.77
2026-07-14 05:26:00,2026-07-14 10:56:00,4022.515,4022.98,4022.0,4022.88,191,0.778
2026-07-14 05:27:00,2026-07-14 10:57:00,4022.85,4022.85,4022.11,4022.655,184,0.765
2026-07-14 05:28:00,2026-07-14 10:58:00,4022.63,4023.41,4021.945,4023.215,177,0.781
2026-07-14 05:29:00,2026-07-14 10:59:00,4022.985,4023.405,4022.175,4022.77,147,0.794
2026-07-14 05:30:00,2026-07-14 11:00:00,4022.955,4027.085,4022.645,4024.81,476,0.815
2026-07-14 05:31:00,2026-07-14 11:01:00,4024.79,4027.035,4024.555,4026.58,480,0.78
2026-07-14 05:32:00,2026-07-14 11:02:00,4026.655,4028.795,4026.285,4028.59,476,0.733
2026-07-14 05:33:00,2026-07-14 11:03:00,4028.605,4030.185,4027.945,4030.035,448,0.766
